id,race_id,state_abbrev,state,office_id,office_name,office_seat_name,cycle,stage,special,party,politician_id,candidate_id,candidate_name,ballot_party,ranked_choice_round,votes,percent,unopposed,winner,alt_result_text,source
38277,9527,PA,Pennsylvania,463,U.S. Senate,Class I,2024,general,False,,22775.0,37103.0,Marty Selker,CON,,23621.0,0.3392292870296821,,False,,https://www.electionreturns.pa.gov/
38276,9527,PA,Pennsylvania,463,U.S. Senate,Class I,2024,general,False,,22776.0,37104.0,Leila Hazou,GRE,,66388.0,0.9534208504011912,,False,,https://www.electionreturns.pa.gov/
38275,9527,PA,Pennsylvania,463,U.S. Senate,Class I,2024,general,False,,22774.0,37102.0,John C. Thomas,LIB,,89653.0,1.287537499262186,,False,,https://www.electionreturns.pa.gov/
38274,9527,PA,Pennsylvania,463,U.S. Senate,Class I,2024,general,False,,18240.0,30991.0,Dave McCormick,REP,,3399295.0,48.8184420326643,,True,,https://www.electionreturns.pa.gov/
38273,9527,PA,Pennsylvania,463,U.S. Senate,Class I,2024,general,False,,1032.0,30990.0,Robert P. Casey Jr.,DEM,,3384180.0,48.60137033064264,,False,,https://www.electionreturns.pa.gov/
38651,9505,AZ,Arizona,32,U.S. Senate,Class I,2024,general,False,,23132.0,37680.0,Jannie Prosser,W,,82.0,0.002448628081464,,False,,https://apps.azsos.gov/election/2024/ge/canvass/20241105_GeneralCanvass_Signed.pdf
38650,9505,AZ,Arizona,32,U.S. Senate,Class I,2024,general,False,,22548.0,36590.0,Eduardo Quintana,GRE,,75868.0,2.265518479079459,,False,,https://apps.azsos.gov/election/2024/ge/canvass/20241105_GeneralCanvass_Signed.pdf
38649,9505,AZ,Arizona,32,U.S. Senate,Class I,2024,general,False,,3883.0,30920.0,Ruben Gallego,DEM,,1676335.0,50.05757262123248,,True,,https://apps.azsos.gov/election/2024/ge/canvass/20241105_GeneralCanvass_Signed.pdf
38648,9505,AZ,Arizona,32,U.S. Senate,Class I,2024,general,False,,14238.0,30921.0,Kari Lake,REP,,1595761.0,47.65152677933143,,False,,https://apps.azsos.gov/election/2024/ge/canvass/20241105_GeneralCanvass_Signed.pdf
38657,9505,AZ,Arizona,32,U.S. Senate,Class I,2024,general,False,,23135.0,37685.0,Steven Cavin Sanders,W,,92.0,0.0027472412621304,,False,,https://apps.azsos.gov/election/2024/ge/canvass/20241105_GeneralCanvass_Signed.pdf
38656,9505,AZ,Arizona,32,U.S. Senate,Class I,2024,general,False,,11102.0,37684.0,Benjamin Rodriguez,W,,2.0,5.972263613326986e-05,,False,,https://apps.azsos.gov/election/2024/ge/canvass/20241105_GeneralCanvass_Signed.pdf
38655,9505,AZ,Arizona,32,U.S. Senate,Class I,2024,general,False,,23134.0,37683.0,Shawn Petty,W,,24.0,0.0007166716335992,,False,,https://apps.azsos.gov/election/2024/ge/canvass/20241105_GeneralCanvass_Signed.pdf
38654,9505,AZ,Arizona,32,U.S. Senate,Class I,2024,general,False,,23133.0,37682.0,David Bozic,W,,12.0,0.0003583358167996,,False,,https://apps.azsos.gov/election/2024/ge/canvass/20241105_GeneralCanvass_Signed.pdf
38653,9505,AZ,Arizona,32,U.S. Senate,Class I,2024,general,False,,11100.0,37681.0,Christopher Beckett,W,,103.0,0.0030757157608633,,False,,https://apps.azsos.gov/election/2024/ge/canvass/20241105_GeneralCanvass_Signed.pdf
38652,9505,AZ,Arizona,32,U.S. Senate,Class I,2024,general,False,,19477.0,31815.0,Sarah Williams,W,,535.0,0.0159758051656496,,False,,https://apps.azsos.gov/election/2024/ge/canvass/20241105_GeneralCanvass_Signed.pdf
30113,8919,AZ,Arizona,33,U.S. Senate,Class III,2022,general,False,,7496.0,30834.0,Lester Ralph Maul,W,,95.0,0.0036932014769695,,False,,https://azsos.gov/sites/default/files/2022Dec05_General_Election_Canvass_Web.pdf
30112,8919,AZ,Arizona,33,U.S. Senate,Class III,2022,general,False,,18920.0,30833.0,William Michael Taylor,W,,8.0,0.0003110064401658,,False,,https://azsos.gov/sites/default/files/2022Dec05_General_Election_Canvass_Web.pdf
30111,8919,AZ,Arizona,33,U.S. Senate,Class III,2022,general,False,,18919.0,30832.0,Todd James Smeltzer,W,,6.0,0.0002332548301243,,False,,https://azsos.gov/sites/default/files/2022Dec05_General_Election_Canvass_Web.pdf
30110,8919,AZ,Arizona,33,U.S. Senate,Class III,2022,general,False,,18918.0,30831.0,Ty Richard McLean,W,,21.0,0.0008163919054353,,False,,https://azsos.gov/sites/default/files/2022Dec05_General_Election_Canvass_Web.pdf
30109,8919,AZ,Arizona,33,U.S. Senate,Class III,2022,general,False,,11084.0,30830.0,Roxanne Renee Rodriguez,W,,20.0,0.0007775161004146,,False,,https://azsos.gov/sites/default/files/2022Dec05_General_Election_Canvass_Web.pdf
30108,8919,AZ,Arizona,33,U.S. Senate,Class III,2022,general,False,,11094.0,30829.0,Edward Davida,W,,3.0,0.0001166274150621,,False,,https://azsos.gov/sites/default/files/2022Dec05_General_Election_Canvass_Web.pdf
30107,8919,AZ,Arizona,33,U.S. Senate,Class III,2022,general,False,,18917.0,30828.0,Christopher Bullock,W,,27.0,0.0010496467355597,,False,,https://azsos.gov/sites/default/files/2022Dec05_General_Election_Canvass_Web.pdf
30106,8919,AZ,Arizona,33,U.S. Senate,Class III,2022,general,False,,18916.0,30827.0,Sherrise Bordes,W,,17.0,0.0006608886853524,,False,,https://azsos.gov/sites/default/files/2022Dec05_General_Election_Canvass_Web.pdf
30105,8919,AZ,Arizona,33,U.S. Senate,Class III,2022,general,False,,6196.0,30075.0,Marc Victor,LIB,,53762.0,2.090041029524619,,False,,https://azsos.gov/sites/default/files/2022Dec05_General_Election_Canvass_Web.pdf
30104,8919,AZ,Arizona,33,U.S. Senate,Class III,2022,general,False,,9705.0,20633.0,Mark Kelly,DEM,,1322027.0,51.39486388414388,,True,,https://azsos.gov/sites/default/files/2022Dec05_General_Election_Canvass_Web.pdf
30103,8919,AZ,Arizona,33,U.S. Senate,Class III,2022,general,False,,17695.0,28668.0,Blake Masters,REP,,1196308.0,46.50743655274241,,False,,https://azsos.gov/sites/default/files/2022Dec05_General_Election_Canvass_Web.pdf
30314,8937,NV,Nevada,373,U.S. Senate,Class III,2022,general,False,,,,,,,12441.0,1.218690307097027,,,None of these candidates,https://www.nvsos.gov/sos/home/showpublisheddocument/11241/638054125276900756
30313,8937,NV,Nevada,373,U.S. Senate,Class III,2022,general,False,,11511.0,29736.0,Neil Scott,LIB,,6422.0,0.6290836067982564,,False,,https://www.nvsos.gov/sos/home/showpublisheddocument/11241/638054125276900756
30312,8937,NV,Nevada,373,U.S. Senate,Class III,2022,general,False,,10561.0,29734.0,Barry Rubinson,IAP,,5208.0,0.5101630993779693,,False,,https://www.nvsos.gov/sos/home/showpublisheddocument/11241/638054125276900756
30311,8937,NV,Nevada,373,U.S. Senate,Class III,2022,general,False,,18123.0,29733.0,Barry Lindemann,NPA,,8075.0,0.7910074937552041,,False,,https://www.nvsos.gov/sos/home/showpublisheddocument/11241/638054125276900756
30310,8937,NV,Nevada,373,U.S. Senate,Class III,2022,general,False,,6830.0,28594.0,Adam Paul Laxalt,REP,,490388.0,48.03722388205907,,False,,https://www.nvsos.gov/sos/home/showpublisheddocument/11241/638054125276900756
30309,8937,NV,Nevada,373,U.S. Senate,Class III,2022,general,False,,6829.0,28593.0,Catherine Cortez Masto,DEM,,498316.0,48.81383161091247,,True,,https://www.nvsos.gov/sos/home/showpublisheddocument/11241/638054125276900756
30814,8942,OH,Ohio,426,U.S. Senate,Class III,2022,general,False,,18968.0,30902.0,LaShondra Tinsley,W,,362.0,0.0087580461524838,,False,,https://www.ohiosos.gov/elections/election-results-and-data/2022-official-election-results/
30813,8942,OH,Ohio,426,U.S. Senate,Class III,2022,general,False,,2984.0,19168.0,Tim Ryan,DEM,,1939489.0,46.9230225807591,,False,,https://www.ohiosos.gov/elections/election-results-and-data/2022-official-election-results/
30812,8942,OH,Ohio,426,U.S. Senate,Class III,2022,general,False,,11778.0,30901.0,Shane Hoffman,W,,403.0,0.0097499795564944,,False,,https://www.ohiosos.gov/elections/election-results-and-data/2022-official-election-results/
30811,8942,OH,Ohio,426,U.S. Senate,Class III,2022,general,False,,9603.0,30900.0,Stephen Faris,W,,194.0,0.0046935385458062,,False,,https://www.ohiosos.gov/elections/election-results-and-data/2022-official-election-results/
30810,8942,OH,Ohio,426,U.S. Senate,Class III,2022,general,False,,18967.0,30899.0,Matthew R. Esh,W,,78.0,0.001887092817386,,False,,https://www.ohiosos.gov/elections/election-results-and-data/2022-official-election-results/
30809,8942,OH,Ohio,426,U.S. Senate,Class III,2022,general,False,,18966.0,30898.0,John Cheng,W,,702.0,0.0169838353564742,,False,,https://www.ohiosos.gov/elections/election-results-and-data/2022-official-election-results/
30815,8942,OH,Ohio,426,U.S. Senate,Class III,2022,general,False,,13265.0,19167.0,JD Vance,REP,,2192114.0,53.03490492681225,,True,,https://www.ohiosos.gov/elections/election-results-and-data/2022-official-election-results/
31379,8945,PA,Pennsylvania,464,U.S. Senate,Class III,2022,general,False,,18806.0,30668.0,Daniel Wassmer,OTH,,26428.0,0.492322962223881,,False,,https://www.electionreturns.pa.gov/
31378,8945,PA,Pennsylvania,464,U.S. Senate,Class III,2022,general,False,,18239.0,29891.0,Richard L. Weiss,GRE,,30434.0,0.5669500920357801,,False,,https://www.electionreturns.pa.gov/
31377,8945,PA,Pennsylvania,464,U.S. Senate,Class III,2022,general,False,,18238.0,29890.0,Erik Gerhardt,LIB,,72887.0,1.3578002023464513,,False,,https://www.electionreturns.pa.gov/
31376,8945,PA,Pennsylvania,464,U.S. Senate,Class III,2022,general,False,,17731.0,28740.0,Mehmet Oz,REP,,2487260.0,46.3347665741248,,False,,https://www.electionreturns.pa.gov/
31375,8945,PA,Pennsylvania,464,U.S. Senate,Class III,2022,general,False,,8074.0,20700.0,John Fetterman,DEM,,2751012.0,51.248160169269084,,True,,https://www.electionreturns.pa.gov/
29771,8925,GA,Georgia,155,U.S. Senate,Class III,2022,general,False,,11490.0,19088.0,Herschel Junior Walker,REP,,1908442.0,48.48777567859542,,False,,https://results.enr.clarityelections.com/GA/115465/web.307039/#/summary
29772,8925,GA,Georgia,155,U.S. Senate,Class III,2022,general,False,,10220.0,19086.0,Raphael Warnock,DEM,,1946117.0,49.44498420193073,,True,,https://results.enr.clarityelections.com/GA/115465/web.307039/#/summary
29773,8925,GA,Georgia,155,U.S. Senate,Class III,2022,general,False,,11724.0,29535.0,Chase Oliver,LIB,,81365.0,2.067240119473852,,False,,https://results.enr.clarityelections.com/GA/115465/web.307039/#/summary
